epoch,lr-Adam,step,train_loss,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc
,0.001,0,,,,,,
0,,19,0.004642940126359463,,,,,
0,,39,0.0074629271402955055,,,,,
0,,59,0.007002806756645441,,,,,
0,,79,0.003313104622066021,,,,,
0,,99,0.005952800624072552,,,,,
0,,119,0.0023491911124438047,,,,,
0,,139,0.006314079277217388,,,,,
0,,159,0.004546985030174255,,,,,
0,,179,0.0029501430690288544,,,,,
0,,199,0.0041460199281573296,,,,,
0,,219,0.004907450173050165,,,,,
0,,239,0.005594778805971146,,,,,
0,,259,0.0042072259820997715,,,,,
0,,279,0.004000146873295307,,,,,
0,,299,0.006033767014741898,,,,,
0,,319,0.005447776056826115,,,,,
0,,339,0.004643523134291172,,,,,
0,,359,0.004401516169309616,,,,,
0,,379,0.006871418096125126,,,,,
0,,399,0.0032506063580513,,,,,
0,,419,0.005875651258975267,,,,,
0,,439,0.004286072216928005,,,,,
0,,459,0.003374770749360323,,,,,
0,,479,0.003832056652754545,,,,,
0,,499,0.004055725876241922,,,,,
0,,519,0.004223317373543978,,,,,
0,,539,0.003341328352689743,,,,,
0,,559,0.005266482941806316,,,,,
0,,579,0.002293924568220973,,,,,
0,,599,0.006109319627285004,,,,,
0,,619,0.0048818523064255714,,,,,
0,,639,0.0032905535772442818,,,,,
0,,659,0.003241598140448332,,,,,
0,,679,0.007939369417726994,,,,,
0,,699,0.004916002508252859,,,,,
0,,719,0.0037955669686198235,,,,,
0,,739,0.004188481718301773,,,,,
0,,759,0.002325791632756591,,,,,
0,,779,0.005112141836434603,,,,,
0,,799,0.0024764910340309143,,,,,
0,,819,0.004345481283962727,,,,,
0,,839,0.003363857977092266,,,,,
0,,859,0.006225918419659138,,,,,
0,,879,0.00330797559581697,,,,,
0,,899,0.0031108595430850983,,,,,
0,,919,0.004929644986987114,,,,,
0,,939,0.0060128928162157536,,,,,
0,,959,0.004944594111293554,,,,,
0,,979,0.006856876891106367,,,,,
0,,999,0.0022804588079452515,,,,,
0,,1019,0.00338481436483562,,,,,
0,,1039,0.0055394526571035385,,,,,
0,,1059,0.004853538237512112,,,,,
0,,1079,0.0025631445460021496,,,,,
0,,1099,0.003178629092872143,,,,,
0,,1119,0.0032833039294928312,,,,,
0,,1139,0.006673930678516626,,,,,
0,,1159,0.0032624336890876293,,,,,
0,,1179,0.002565729897469282,,,,,
0,,1199,0.005964578595012426,,,,,
0,,1219,0.005909813567996025,,,,,
0,,1239,0.004011675715446472,,,,,
0,,1259,0.0033998654689639807,,,,,
0,,1279,0.0034985055681318045,,,,,
0,,1299,0.003370356746017933,,,,,
0,,1319,0.004954105708748102,,,,,
0,,1339,0.0024735922925174236,,,,,
0,,1359,0.007483967579901218,,,,,
0,,1379,0.00408899923786521,,,,,
0,,1399,0.004928710404783487,,,,,
0,,1419,0.0040536741726100445,,,,,
0,,1439,0.0022683991119265556,,,,,
0,,1459,0.005055304151028395,,,,,
0,,1479,0.00256132404319942,,,,,
0,,1499,0.006243196316063404,,,,,
0,,1519,0.004077424295246601,,,,,
0,,1539,0.005183089524507523,,,,,
0,,1559,0.0031886587385088205,,,,,
0,,1579,0.0022267429158091545,,,,,
0,,1599,0.0025385902263224125,,,,,
0,,1619,0.006095633842051029,,,,,
0,,1639,0.003496115328744054,,,,,
0,,1659,0.004183067474514246,,,,,
0,,1679,0.004314049147069454,,,,,
0,,1699,0.005627457518130541,,,,,
0,,1719,0.004144295584410429,,,,,
0,,1739,0.004109690431505442,,,,,
0,,1759,0.003239140845835209,,,,,
0,,1779,0.005591745022684336,,,,,
0,,1799,0.0033891568891704082,,,,,
0,,1819,0.003208696376532316,,,,,
0,,1839,0.004189960192888975,,,,,
0,,1859,0.006455021910369396,,,,,
0,,1879,0.005052133928984404,,,,,
0,,1899,0.005135020241141319,,,,,
0,,1919,0.005057716742157936,,,,,
0,,1939,0.003464277135208249,,,,,
0,,1959,0.005008343141525984,,,,,
0,,1979,0.0049204034730792046,,,,,
0,,1999,0.00419360026717186,,,,,
0,,2019,0.003357448847964406,,,,,
0,,2039,0.005002197809517384,,,,,
0,,2059,0.002549831522628665,,,,,
0,,2079,0.00691676652058959,,,,,
0,,2099,0.0034214504994452,,,,,
0,,2119,0.004989949055016041,,,,,
0,,2139,0.005041212309151888,,,,,
0,,2159,0.00582677498459816,,,,,
0,,2179,0.004013683646917343,,,,,
0,,2199,0.0033165374770760536,,,,,
0,,2219,0.007132277358323336,,,,,
0,,2239,0.004148796666413546,,,,,
0,,2259,0.002553203608840704,,,,,
0,,2279,0.0032656362745910883,,,,,
0,,2299,0.005911221262067556,,,,,
0,,2319,0.003514903597533703,,,,,
0,,2339,0.005945674143731594,,,,,
0,,2359,0.0030204541981220245,,,,,
0,,2379,0.004965753294527531,,,,,
0,,2399,0.0032950383611023426,,,,,
0,,2419,0.0033785896375775337,,,,,
0,,2439,0.005766492336988449,,,,,
0,,2459,0.002412439091131091,,,,,
0,,2479,0.004980221390724182,,,,,
0,,2499,0.003569664666429162,,,,,
0,,2519,0.0034333590883761644,,,,,
0,,2539,0.0050703389570117,,,,,
0,,2559,0.004061928018927574,,,,,
0,,2579,0.0049604992382228374,,,,,
0,,2599,0.0032422542572021484,,,,,
0,,2619,0.00401114858686924,,,,,
0,,2639,0.004885809496045113,,,,,
0,,2659,0.00727714691311121,,,,,
0,,2679,0.003245762549340725,,,,,
0,,2699,0.00229718629270792,,,,,
0,,2719,0.0032866941764950752,,,,,
0,,2739,0.005912495777010918,,,,,
0,,2759,0.005820092745125294,,,,,
0,,2779,0.003353642299771309,,,,,
0,,2799,0.004841384943574667,,,,,
0,,2819,0.004158072639256716,,,,,
0,,2839,0.0069483863189816475,,,,,
0,,2859,0.0050621964037418365,,,,,
0,,2879,0.0031822475139051676,,,,,
0,,2899,0.0032149157486855984,,,,,
0,,2919,0.004198091104626656,,,,,
0,,2939,0.0032448689453303814,,,,,
0,,2959,0.0032395520247519016,,,,,
0,,2979,0.005865668877959251,,,,,
0,,2999,0.005787545349448919,,,,,
0,,3019,0.004080640152096748,,,,,
0,,3039,0.005678886082023382,,,,,
0,,3059,0.0041341218166053295,,,,,
0,,3079,0.005791698582470417,,,,,
0,,3099,0.0066358535550534725,,,,,
0,,3119,0.005761661566793919,,,,,
0,,3139,0.004201214760541916,,,,,
0,,3159,0.0049078818410634995,,,,,
0,,3179,0.005885043181478977,,,,,
0,,3199,0.004956964869052172,,,,,
0,,3219,0.0032908329740166664,,,,,
0,,3239,0.0066171190701425076,,,,,
0,,3259,0.0057461741380393505,,,,,
0,,3279,0.0050437962636351585,,,,,
0,,3299,0.0047589559108018875,,,,,
0,,3319,0.004106661304831505,,,,,
0,,3339,0.003338178154081106,,,,,
0,,3359,0.004174446687102318,,,,,
0,,3379,0.00584752531722188,,,,,
0,,3399,0.0023135135415941477,,,,,
0,,3419,0.004107191693037748,,,,,
0,,3439,0.0033729460556060076,,,,,
0,,3459,0.0024174158461391926,,,,,
0,,3479,0.004086301662027836,,,,,
0,,3499,0.004894438199698925,,,,,
0,,3519,0.004113371483981609,,,,,
0,,3539,0.004182691685855389,,,,,
0,,3559,0.00416498864069581,,,,,
0,,3579,0.0040236543864011765,,,,,
0,,3599,0.0025585521943867207,,,,,
0,,3619,0.005008861422538757,,,,,
0,,3639,0.0048853615298867226,,,,,
0,,3659,0.00403843866661191,,,,,
0,,3679,0.003412294900044799,,,,,
0,,3699,0.004147670231759548,,,,,
0,,3719,0.004122742917388678,,,,,
0,,3739,0.0033324691466987133,,,,,
0,,3759,0.0032726265490055084,,,,,
0,,3779,0.004215545952320099,,,,,
0,,3799,0.005017456132918596,,,,,
0,,3819,0.0059945289976894855,,,,,
0,,3839,0.0032183784060180187,,,,,
0,,3859,0.0033112368546426296,,,,,
0,,3879,0.004217269830405712,,,,,
0,,3899,0.005899062380194664,,,,,
0,,3919,0.004993325565010309,,,,,
0,,3939,0.004137055482715368,,,,,
0,,3959,0.0049409931525588036,,,,,
0,,3979,0.003298752009868622,,,,,
0,,3999,0.004193037748336792,,,,,
0,,4019,0.004105402622371912,,,,,
0,,4039,0.003263234393671155,,,,,
0,,4059,0.00757938576862216,,,,,
0,,4079,0.006627290975302458,,,,,
0,,4099,0.003259149845689535,,,,,
0,,4119,0.004929425194859505,,,,,
0,,4139,0.008357107639312744,,,,,
0,,4159,0.004989491775631905,,,,,
0,,4179,0.004099167883396149,,,,,
0,,4199,0.004163125529885292,,,,,
0,,4219,0.003336251713335514,,,,,
0,,4239,0.004999782424420118,,,,,
0,,4259,0.0049659330397844315,,,,,
0,,4279,0.003225835273042321,,,,,
0,,4299,0.0023198609706014395,,,,,
0,,4319,0.002296892926096916,,,,,
0,,4339,0.002269494580104947,,,,,
0,,4359,0.0040869214572012424,,,,,
0,,4379,0.004057327751070261,,,,,
0,,4399,0.004910466726869345,,,,,
0,,4419,0.004976882599294186,,,,,
0,,4439,0.003282752586528659,,,,,
0,,4459,0.004118235316127539,,,,,
0,,4479,0.003403529990464449,,,,,
0,,4499,0.005742689594626427,,,,,
0,,4519,0.004171291366219521,,,,,
0,,4539,0.004302529618144035,,,,,
0,,4559,0.004139314405620098,,,,,
0,,4579,0.005014621652662754,,,,,
0,,4599,0.005715124774724245,,,,,
0,,4619,0.00407499959692359,,,,,
0,,4639,0.004098489414900541,,,,,
0,,4659,0.005800182465463877,,,,,
0,,4679,0.004912405740469694,,,,,
0,,4699,0.003266590414568782,,,,,
0,,4719,0.004174930974841118,,,,,
0,,4739,0.005026009399443865,,,,,
0,,4759,0.004086100962013006,,,,,
0,,4779,0.00411799643188715,,,,,
0,,4799,0.0032720426097512245,,,,,
0,,4819,0.0066232383251190186,,,,,
0,,4839,0.004179223906248808,,,,,
0,,4859,0.00406533433124423,,,,,
0,,4879,0.0032807483803480864,,,,,
0,,4899,0.00497368024662137,,,,,
0,,4919,0.004145614802837372,,,,,
0,,4939,0.005700090434402227,,,,,
0,,4959,0.004936295095831156,,,,,
0,,4979,0.0024959598667919636,,,,,
0,,4999,0.004133354872465134,,,,,
0,,5019,0.004093548282980919,,,,,
0,,5039,0.005749855190515518,,,,,
0,,5059,0.003227005247026682,,,,,
0,,5079,0.0049660285003483295,,,,,
0,,5099,0.003252653405070305,,,,,
0,,5119,0.004926994442939758,,,,,
0,,5139,0.0032736207358539104,,,,,
0,,5159,0.0033723481465131044,,,,,
0,,5179,0.003271156921982765,,,,,
0,,5199,0.004142170771956444,,,,,
0,,5219,0.004919825587421656,,,,,
0,,5239,0.004158155992627144,,,,,
0,,5259,0.005689924117177725,,,,,
0,,5279,0.0025774631649255753,,,,,
0,,5299,0.0033166478388011456,,,,,
0,,5319,0.004976907279342413,,,,,
0,,5339,0.0057852426543831825,,,,,
0,,5359,0.0050220065750181675,,,,,
0,,5379,0.00417748186737299,,,,,
0,,5399,0.0041129207238554955,,,,,
0,,5419,0.004219709429889917,,,,,
0,,5439,0.0024387333542108536,,,,,
0,,5459,0.005837101023644209,,,,,
0,,5479,0.005890628322958946,,,,,
0,,5499,0.005001123994588852,,,,,
0,,5519,0.004940072074532509,,,,,
0,,5539,0.004150301683694124,,,,,
0,,5559,0.005811183713376522,,,,,
0,,5579,0.004133505746722221,,,,,
